user_id,ISBN,title,book_rating
127359,0060096195,The Boy Next Door,8
276165,0385504209,The Da Vinci Code,9
116758,0743464451,The Song Reader,8
271448,0743225406,The Shipping News : A Novel,9
223190,1551668998,Beach House,9
242083,0345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,9
244171,0553580388,The Patient,8
67840,0836218051,The Essential Calvin and Hobbes,10
142600,0061009504,Shinju,9
112001,0142001430,Year of Wonders,10
247241,0671042572,Jewel (Oprah's Book Club),7
69078,0316666343,The Lovely Bones: A Novel,7
98783,0345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",8
125519,0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,10
162738,0684853523,On Writing,10
17277,0440241413,Confessions of a Shopaholic,7
70666,0061094129,Legal Tender,5
24995,0446612545,The Beach House,8
72282,0440241073,The Summons,7
85426,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
141493,0312966806,Tell Me Lies (Tell Me Lies),8
55892,0316602051,The Jester,8
92810,0553578693,The Next Accident,8
105979,0060915544,The Bean Trees,7
76575,8408043641,La Sombra Del Viento/The Shadow Of The Wind,9
80203,0452283205,Falling Angels,7
135045,034539657X,Dark Rivers of the Heart,9
72099,0440226430,Summer Sisters,8
105979,0446532231,"Dude, Where's My Country?",6
19573,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),9
91113,0061054437,Waking the Moon,9
270339,0385720955,The Blind Assassin,5
124983,0312278586,The Nanny Diaries: A Novel,8
187762,0440214041,The Pelican Brief,10
190925,0515131091,Out of This World,8
247752,0671867113,Moonlight Becomes You,10
12538,0385509456,The Curious Incident of the Dog in the Night-Time : A Novel,8
98904,0451153553,Misery,10
227705,0140386335,The Neverending Story,10
237064,084233226X,Desecration: Antichrist Takes the Throne (Left Behind No. 9),8
97754,0446670251,The Virgin Suicides,5
155580,0743486226,Angels &amp; Demons,9
201768,0345337662,Interview with the Vampire,8
16795,0380002930,Watership Down,6
16916,0440214041,The Pelican Brief,10
68344,0345422589,"Running With the Demon (The Word and the Void Trilogy, Book 1)",8
200226,0064400077,Little Town on the Prairie,5
264985,0446310786,To Kill a Mockingbird,10
57935,042513525X,Hideaway,7
206944,0449005615,Seabiscuit: An American Legend,8
209262,0679879242,"The Golden Compass (His Dark Materials, Book 1)",9
210168,1573229571,About a Boy (Movie Tie-In),10
211460,044922046X,Catering to Nobody,10
272786,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),9
7346,1558531025,Life's Little Instruction Book (Life's Little Instruction Books (Paperback)),9
80945,0446612731,The Black Echo,8
98263,0688149790,Babyhood,10
211231,0345391802,The Hitchhiker's Guide to the Galaxy,10
2337,0142001740,The Secret Life of Bees,8
63004,0060959037,Prodigal Summer: A Novel,7
198046,0679442790,The Reader,5
69078,0679722645,The Maltese Falcon (Vintage Crime/Black Lizard),8
126492,0345409671,"Memnoch the Devil (Vampire Chronicles, No 5)",7
215988,0385323638,Pink Slip,5
231393,0380014300,Nine Princes In Amber,8
24933,0399147128,The Villa,9
114368,0385497466,The Brethren,6
128506,0393312836,A Clockwork Orange (Norton Paperback Fiction),10
133416,0553578022,The Face of Deception,7
174326,067976402X,Snow Falling on Cedars,8
192665,0449003795,P Is for Peril,5
227859,0345422384,Pandora: New Tales of the Vampires (New Tales of the Vampires),9
160558,0553213148,Anne of Avonlea (Anne of Green Gables Novels (Paperback)),10
37712,0446365386,Gone with the Wind,10
110934,0425178765,Easy Prey,6
182334,0836218833,Attack Of The Deranged Mutant Killer Snow Goons,10
216435,0679426159,Standing in the Rainbow : A Novel,10
219387,0671003593,An Angel for Emily,5
215986,0060256672,Where the Sidewalk Ends : Poems and Drawings,8
266840,0345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",9
64436,0440241162,Nerd in Shining Armor,6
140087,0752853694,Unadulterated Cat,7
153662,0842332278,The Remnant: On the Brink of Armageddon (Left Behind No. 10),9
171007,0060086386,Filthy Rich,8
209631,0807083054,Kindred (Black Women Writers Series),8
226739,015100692X,The Crimson Petal and the White,8
249628,0375705856,Plainsong (Vintage Contemporaries),10
101876,0451170385,Four Past Midnight,8
127782,0451203771,Scarlet Feather,6
133738,0786817070,"Artemis Fowl (Artemis Fowl, Book 1)",8
134663,0140620869,Alice's Adventures in Wonderland (Penguin Popular Classics),10
46269,0812510992,The Girl Who Heard Dragons,8
56470,3423202947,Hunde von Riga.,7
235392,0802135196,Valley of the Dolls: A Novel,3
78783,0452281903,A Man Named Dave: A Story of Triumph and Forgiveness,10
106208,0446606812,Message in a Bottle,10
249628,044021145X,The Firm,8
254539,0671695126,Secrets of the Morning (Cutler),5
46443,0060959037,Prodigal Summer: A Novel,10
153662,0060193395,Body for Life: 12 Weeks to Mental and Physical Strength,5
275573,3257228007,Das Parfum: Die Geschichte Eines Morders,7
1025,0552998001,Blackberry Wine,9
47807,0373484836,Cordina'S Royal Family,8
113364,0743406176,If Only It Were True,8
215512,0553280414,A Separate Peace,7
231857,0140386335,The Neverending Story,5
247752,055356451X,Night Sins,10
156467,0425191583,Imitation in Death (Eve Dallas Mysteries (Paperback)),5
181796,0515121843,Sea Swept (Quinn Brothers (Paperback)),9
220628,0446516538,Slow Waltz in Cedar Bend,2
242106,0553800949,Final Target,10
273113,0399148248,Midnight Bayou,5
1558,0609610597,"The Shelters of Stone (Earth's Children Series, No 5)",10
71853,0345389964,A Son of the Circus,7
90417,0375707972,The Reader,9
178920,0679721886,The Woman Warrior : Memoirs of a Girlhood Among Ghosts,5
210597,0399149244,Tricky Business,8
123790,0385335482,Confessions of a Shopaholic (Summer Display Opportunity),8
171968,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),10
87351,055358099X,Cloud Nine,2
157252,0786868716,The Five People You Meet in Heaven,8
199219,0446608955,A Walk to Remember,9
208382,0061009059,One for the Money (Stephanie Plum Novels (Paperback)),7
224809,0316735736,All He Ever Wanted: A Novel,9
67544,038082101X,Daughter of Fortune: A Novel,8
74959,0441478123,The Left Hand of Darkness (Remembering Tomorrow),7
112001,0553272837,Brazen Virtue,10
264321,0441172717,Dune (Remembering Tomorrow),8
25893,0971880107,Wild Animus,8
70415,0316781142,The Last Time They Met : A Novel,3
85757,067976402X,Snow Falling on Cedars,9
93092,0553096060,Sein Language,10
108272,0374100128,The Corrections (Oprah Edition),5
52199,0345378490,Congo,5
153662,0743477081,Forever and Always,7
55490,0451524667,Animal Farm,10
83166,1558744606,Chicken Soup for the Mother's Soul (Chicken Soup for the Soul Series (Paper)),7
125203,014038572X,The Outsiders (Now in Speak!),6
7158,074343627X,Dreamcatcher,1
226879,0345335457,"Magician's Gambit (The Belgariad, Book 3)",9
227702,0452282829,We Were the Mulvaneys,6
196047,0446607711,The Simple Truth,8
17183,0671039725,Carrie,7
80945,0446608815,Pop Goes the Weasel,7
95359,0684857820,Lucky,9
24391,0446530891,Split Second,9
56157,0425083837,The Hunt for Red October,9
129716,0316780375,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion,7
166123,0446612545,The Beach House,5
213760,0671693816,Wifey,3
229329,0553273914,The House of the Spirits,10
265918,0765341174,"Sarah (Card, Orson Scott. Women of Genesis.)",10
273113,0373484224,Stanislaski Brothers (Silhouette Promo),5
16966,0553569910,The Ugly Duckling,3
20971,0316666343,The Lovely Bones: A Novel,6
76351,0553582127,The Search,10
92724,060980619X,God Save the Sweet Potato Queens,8
235282,0786866586,Shopgirl : A Novella,6
19018,0385729340,The Second Summer of the Sisterhood,10
59172,0451173317,"The Waste Lands (The Dark Tower, Book 3)",8
187624,0385199570,The Stand (The Complete and Uncut Edition),9
218568,0060392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,6
229334,0515135216,Dark Symphony,10
260897,0060929790,One Hundred Years of Solitude,10
276313,0812517725,"The Great Hunt (The Wheel of Time, Book 2)",9
55789,0345422392,Vittorio the Vampire: New Tales of the Vampires,6
176597,0553573314,The Diamond Age,9
70415,0440168724,A Perfect Stranger,7
120892,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),7
250405,0786881852,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),7
65145,0446611476,Stone Kiss,8
128045,1878424319,The Four Agreements: A Practical Guide to Personal Freedom,8
153662,0451172817,Needful Things,8
177072,0440213525,The Client,9
207616,0446605581,Fat Tuesday,8
227447,0316107387,Night of the Mary Kay Commandos Featuring Smell O-Toons,9
253106,0316781266,The Last Time They Met : A Novel,10
84900,0425147517,The Key to Midnight,6
164581,0452282152,Girl with a Pearl Earring,10
203531,067169507X,SEAT OF THE SOUL,5
158226,0930289595,"The Doll's House (Sandman, Book 2)",9
213316,0385722206,Balzac and the Little Chinese Seamstress : A Novel,8
223954,0316284955,White Oleander : A Novel (Oprah's Book Club),9
49392,0553278355,The Bell Jar,10
12982,0449134482,Dances With Wolves,8
101305,0671880187,Kitchen,7
227520,0811808173,The Tattooed Map,8
247447,0373483503,Macgregor Brides (Macgregors),9
263078,0061093327,Low Country,7
6073,0440214041,The Pelican Brief,5
26628,0312201656,I Capture the Castle,9
27813,0515116068,Hidden Riches,8
90391,0070212570,Fried Green Tomatoes at the Whistle Stop Cafe,9
196077,0440984696,Tiger Eyes,10
227520,0515132187,The Villa,10
232222,0345337662,Interview with the Vampire,7
248718,0345305183,On a Pale Horse,9
10560,0515134465,Bloody Bones (Anita Blake Vampire Hunter (Paperback)),9
13126,0446608955,A Walk to Remember,5
16634,0805063889,Nickel and Dimed: On (Not) Getting By in America,8
20804,0553579754,Fear Nothing,8
267510,0786817070,"Artemis Fowl (Artemis Fowl, Book 1)",4
2399,0812533666,Isle of Woman (Geodyssey),4
75591,0553278029,A Great Deliverance,7
139031,0449006344,Angel Falls,5
164323,0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),8
179734,0440223237,Malice,10
185233,0399133143,The Tommyknockers,5
137434,0679444815,Timeline,9
181316,0971880107,Wild Animus,1
200226,068484477X,STONES FROM THE RIVER,8
44756,0515125628,The Target,10
241980,0060193395,Body for Life: 12 Weeks to Mental and Physical Strength,9
254201,0345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",10
37644,0345350499,The Mists of Avalon,10
100648,0142003727,Revenge of the Middle-Aged Woman,8
144062,0679744398,"All the Pretty Horses (The Border Trilogy, Vol 1)",8
153040,0451526341,Animal Farm,9
153718,0515128554,Heart of the Sea (Irish Trilogy),8
263877,1551668246,Perfect Evil (Maggie O'Dell Novels (Paperback)),6
106225,014029628X,Girl in Hyacinth Blue,9
202073,0553560735,Red Mars (Mars Trilogy),6
209373,0385504209,The Da Vinci Code,10
217468,0440213525,The Client,6
237407,042507160X,Dune (Dune Chronicles (Berkley Paperback)),9
62272,0452284295,Cheet (Plume Books),9
87712,0312925883,Not Without My Daughter,10
137688,0380005239,Go Ask Alice (Avon/Flare Book),9
168216,0345384350,Icebound,9
233747,0684872153,Angela's Ashes (MMP) : A Memoir,6
22503,076790382X,I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away,7
38789,0316781266,The Last Time They Met : A Novel,10
111133,1558745718,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),8
95991,0345380371,Rising Sun,7
106302,0380721643,Track of the Cat (Anna Pigeon Mysteries (Paperback)),7
127171,0425107469,Watchers,5
230522,0553213172,Anne of the Island,10
17233,0425178765,Easy Prey,8
46398,0156027321,Life of Pi,9
251844,0441135560,Damia (Ace Science Fiction),9
105108,0679745203,The English Patient,8
110934,0446527033,The Switch,6
144822,0440405483,Many Waters,9
223566,1880418568,"Wolves of the Calla (The Dark Tower, Book 5)",8
223787,0151008116,Life of Pi,10
229899,0553375407,Ishmael: An Adventure of the Mind and Spirit,10
256731,0553584480,The Face,6
42611,0553287737,The Bourne Ultimatum,6
83671,0440215625,Dragonfly in Amber,9
234925,0312989393,Queen Bee of Mimosa Branch,8
247444,0425124347,The Bad Place,4
47971,055327886X,Rubyfruit Jungle,8
110483,0786817879,"Artemis Fowl (Artemis Fowl, Book 1)",9
36606,0449212602,The Handmaid's Tale,9
57108,0385484011,Bitch: In Praise of Difficult Women,6
139387,0312195516,The Red Tent (Bestselling Backlist),8
228021,0316779423,Barrel Fever : Stories and Essays (Barrel Fever),5
40889,1558745157,The Lost Boy: A Foster Child's Search for the Love of a Family,9
17073,0446527033,The Switch,8
12154,0375707972,The Reader,7
76151,0671032992,Heartbreaker,10
78973,0684810395,Pretend You Don't See Her,8
93985,0446527165,Wish You Well,4
110040,0385511612,Bleachers,9
114643,0425154092,From Potter's Field,10
114868,0061097314,The Bean Trees,7
140223,0312924585,Silence of the Lambs,8
229331,0345337662,Interview with the Vampire,10
20106,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,7
69078,0670892742,Cherry,7
157065,3442453305,Herr Lehmann.,2
254299,0452268060,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction),7
10241,0385498802,Bee Season: A Novel,7
246507,0060096195,The Boy Next Door,8
240567,080411109X,The Hundred Secret Senses,9
22338,0385504209,The Da Vinci Code,10
123981,0446530239,If Looks Could Kill,8
145543,0452282829,We Were the Mulvaneys,8
146078,0451203771,Scarlet Feather,10
247848,2290311782,Je Voudrais Que Quelqu'un M'Attende Quelque Part,9
252721,0064405176,Walk Two Moons,9
152514,0425177351,Bio-Strike (Tom Clancy's Power Plays (Paperback)),10
191188,042510107X,Red Storm Rising,6
4385,0440221471,The Runaway Jury,10
114368,0312983824,Faking It,5
244662,0061020710,The Color of Magic,7
264082,0671888587,I'll Be Seeing You,8
159754,042518286X,Shock,8
153662,0671702505,The Gift,10
204622,0786868716,The Five People You Meet in Heaven,7
96440,0345335511,"Pawn of Prophecy (The Belgariad, Book 1)",7
130474,0679459626,Flesh and Blood,9
145619,0451524667,Animal Farm,8
53418,0440221471,The Runaway Jury,9
119725,0451183940,Different Seasons,6
183995,0399146008,Shock,8
219683,0312924585,Silence of the Lambs,6
225686,0425182878,Chosen Prey,6
6577,0743237188,Fall On Your Knees (Oprah #45),9
164323,0449221490,L Is for Lawless,8
31315,0679459618,Dr. Death: A Novel,10
50165,0446671002,The Celestine Prophecy,6
57398,0446310786,To Kill a Mockingbird,8
75591,0446532231,"Dude, Where's My Country?",8
129358,0505523892,Dark Magic,10
241980,0671759345,Ruby (Landry),10
638,0316666343,The Lovely Bones: A Novel,10
117210,0441007813,Obsidian Butterfly,10
245410,0140124381,Better Than Life,8
33933,0345327861,Crystal Singer,9
105058,0553577123,The Diary of a Young Girl: The Definitive Edition,8
115435,0671755064,SHAMPOO PLANET : SHAMPOO PLANET,8
135996,0425158616,Cause of Death,9
194514,0399149155,Q Is for Quarry,9
207782,0446603929,See How They Run,7
26057,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
35148,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
106007,0345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,10
109779,0451160525,"The Gunslinger (The Dark Tower, Book 1)",8
204864,0446322180,Name of the Rose-Nla,10
267984,0440236673,The Brethren,10
278188,0373244487,Cordina's Crown Jewel,6
54335,0515136530,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",8
128122,0515128554,Heart of the Sea (Irish Trilogy),10
28634,0425182673,"Cybernation (Tom Clancy's Net Force, No. 6)",6
153662,1551668300,16 Lighthouse Road,8
171295,0553278355,The Bell Jar,9
244964,080213825X,Four Blondes,5
43619,067102423X,Bag of Bones,10
189558,0425141233,Winter Prey,8
34987,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10
235105,0440418321,"The Golden Compass (His Dark Materials, Book 1)",10
266056,0425181111,Strangers,5
115003,0804102988,Sarum: The Novel of England,9
191165,0446671002,The Celestine Prophecy,6
247447,0446608955,A Walk to Remember,9
16634,0380978407,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",8
59727,0451168615,Skeleton Crew,8
123981,0425163407,Unnatural Exposure,9
171445,0743455967,On Writing,9
30487,0440220602,The Chamber,7
78553,0345272579,The Hobbit,10
128406,0066214440,Enemy Women: A Novel,6
202277,0767914767,The Devil Wears Prada : A Novel,7
231210,0449223604,M Is for Malice,7
25253,0425162443,The Rapture of Canaan,8
26487,0345438825,Angry Housewives Eating Bon Bons,10
101606,0786817070,"Artemis Fowl (Artemis Fowl, Book 1)",8
247739,0375705856,Plainsong (Vintage Contemporaries),8
251844,1853260401,Three Musketeers (Wordsworth Classics),10
203392,0312195516,The Red Tent (Bestselling Backlist),5
20401,0971880107,Wild Animus,6
